Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
20/01/2016,Adelaide,24.3,34.3,0.4,NA,NA,SW,31,WSW,WSW,15,17,58,40,1009.9,1009,NA,NA,28.1,33.5,No,No
21/01/2016,Adelaide,23.8,36.7,0.2,NA,NA,W,26,SE,WSW,6,9,46,25,1010,1008,NA,NA,25.9,35.7,No,Yes
22/01/2016,Adelaide,21.5,29.9,8,NA,NA,WSW,61,N,ESE,9,9,77,93,1008.9,1008.7,NA,NA,24.5,20.4,Yes,Yes
23/01/2016,Adelaide,18.7,25.9,7.6,NA,NA,W,37,SSE,WSW,11,17,61,48,1016.1,1015.9,NA,NA,21,25,Yes,No
24/01/2016,Adelaide,15.2,28.5,0,NA,NA,S,37,ESE,SSE,2,11,64,34,1017.2,1013.9,NA,NA,19.3,27.1,No,No
25/01/2016,Adelaide,15.5,30,0,NA,NA,SE,28,SE,S,9,11,61,29,1016.9,1014.7,NA,NA,20.8,30,No,No
26/01/2016,Adelaide,17.5,33.3,0,NA,NA,SW,31,SW,WSW,6,13,39,24,1015.7,1012,NA,NA,23.7,32,No,No
27/01/2016,Adelaide,21.5,33.1,0,NA,NA,SW,37,N,SW,6,19,26,28,1009.4,1008,NA,NA,26.6,29.2,No,No
28/01/2016,Adelaide,18.3,25.9,0,NA,NA,WSW,57,WSW,SW,11,20,60,66,1010.1,1008.4,NA,NA,20.8,21.1,No,Yes
29/01/2016,Adelaide,12.6,19.5,17.8,NA,NA,W,50,SSW,W,6,15,86,54,1008.2,1004,NA,NA,14.7,18.1,Yes,Yes
30/01/2016,Adelaide,13.8,24.2,18.6,NA,NA,SW,35,S,SW,9,15,67,48,1006.4,1005.4,NA,NA,17.7,21.5,Yes,No
31/01/2016,Adelaide,14.5,25.3,0,NA,NA,WSW,33,NNE,SW,7,13,72,45,1006.6,1005.8,NA,NA,18.6,23.7,No,No
01/02/2016,Adelaide,15.1,33.1,0,NA,NA,E,48,NE,NW,6,9,63,20,1007.1,1003.7,NA,NA,21.1,31.4,No,Yes
02/02/2016,Adelaide,19.3,24.8,13.2,NA,NA,E,46,NNE,S,17,15,61,76,995.5,998.8,NA,NA,23.3,23,Yes,Yes
03/02/2016,Adelaide,16.8,22.9,4.8,NA,NA,S,37,S,S,11,13,66,46,1013.5,1014.9,NA,NA,19.1,21.9,Yes,No
04/02/2016,Adelaide,15.8,24.1,0,NA,NA,S,39,SSE,S,15,15,58,42,1020.9,1018.5,NA,NA,17.7,23.5,No,No
05/02/2016,Adelaide,13.8,29.5,0,NA,NA,ESE,30,NA,SE,0,11,67,36,1019.6,1015.4,NA,NA,16.4,27.8,No,No
06/02/2016,Adelaide,16.2,33.1,0,NA,NA,SSW,31,NA,SW,0,15,59,40,1015.6,1013.6,NA,NA,21.9,30.4,No,No
07/02/2016,Adelaide,17.9,31.3,0,NA,NA,WSW,28,N,SW,6,17,59,41,1017.5,1016.7,NA,NA,22.9,30,No,No
08/02/2016,Adelaide,15,29.5,0,NA,NA,SE,31,SE,ESE,2,9,61,33,1022.3,1019.9,NA,NA,20.4,28.2,No,No
09/02/2016,Adelaide,16.2,34.8,0,NA,NA,WSW,24,SSW,SW,7,15,52,25,1019.7,1016.1,NA,NA,22.8,34,No,No
10/02/2016,Adelaide,16.9,34.7,0,NA,NA,WSW,30,SW,WSW,6,15,32,25,1015.2,1012.3,NA,NA,24.2,33.4,No,No
11/02/2016,Adelaide,15.8,32.2,0,NA,NA,E,76,NNW,SSE,6,11,55,24,1016.4,1013.6,NA,NA,21.2,31.3,No,No
12/02/2016,Adelaide,15.3,33.9,0,NA,NA,SW,30,SSW,WSW,6,11,56,24,1015.5,1012.5,NA,NA,21.6,32.4,No,No
13/02/2016,Adelaide,16.8,29.3,0,NA,NA,SW,28,NNE,SW,7,13,62,39,1012.5,1012,NA,NA,21.7,26.4,No,No
14/02/2016,Adelaide,15.6,24.8,0,NA,NA,WSW,30,SW,SW,9,15,65,37,1016.5,1015.6,NA,NA,19.3,24.4,No,No
15/02/2016,Adelaide,15.5,24.3,0,NA,NA,WSW,33,SSW,WSW,9,15,58,41,1017.8,1016.5,NA,NA,18.2,23.3,No,No
16/02/2016,Adelaide,15.4,24.4,0,NA,NA,SSE,35,SSE,SE,11,11,67,33,1020,1019.3,NA,NA,17.9,23.7,No,No
17/02/2016,Adelaide,13.1,26,0,NA,NA,WSW,41,SE,W,6,20,56,43,1020.7,1017,NA,NA,16.8,25.5,No,No
18/02/2016,Adelaide,14,27.5,0,NA,NA,SW,31,SE,NW,2,9,69,44,1014.1,1011.1,NA,NA,18.6,26.3,No,No
19/02/2016,Adelaide,15.6,24.5,0,NA,NA,SSE,37,S,SW,4,15,66,51,1014.7,1015.4,NA,NA,19.2,23.1,No,No
20/02/2016,Adelaide,13.9,25.9,0,NA,NA,ESE,33,E,E,9,11,44,28,1023.5,1021.2,NA,NA,17.2,24.3,No,No
21/02/2016,Adelaide,17.1,37,0,NA,NA,N,26,ENE,N,11,7,30,15,1020.7,1018,NA,NA,24,34.7,No,No
22/02/2016,Adelaide,23.9,39.5,0,NA,NA,SE,31,W,W,4,9,37,13,1019.1,1015.8,NA,NA,26.2,36.7,No,No
23/02/2016,Adelaide,22.2,37,0,NA,NA,S,37,S,SW,2,13,39,30,1011.8,1011.5,NA,NA,27.2,33.8,No,No
24/02/2016,Adelaide,22.6,27.7,0,NA,NA,SW,26,NA,SW,0,9,62,64,1011,1010.1,NA,NA,25.2,25.2,No,No
25/02/2016,Adelaide,19.7,26.2,0.4,NA,NA,SW,35,SW,WSW,7,15,73,44,1014,1016,NA,NA,20.9,24.9,No,No
26/02/2016,Adelaide,14.7,24.9,0,NA,NA,SW,37,SSW,WSW,9,20,63,46,1022.2,1021.4,NA,NA,19.8,24.4,No,No
27/02/2016,Adelaide,13.5,25.4,0,NA,NA,WNW,31,NA,WSW,0,17,72,49,1023.8,1020.9,NA,NA,18.2,24.7,No,No
28/02/2016,Adelaide,13.2,29.7,0,NA,NA,SE,31,SW,WSW,4,15,62,40,1022.6,1019.8,NA,NA,18.7,27.1,No,No
29/02/2016,Adelaide,13.8,31.4,0,NA,NA,WSW,26,SW,SW,4,13,59,30,1020.5,1018,NA,NA,19.9,29.7,No,No
01/03/2016,Adelaide,17.3,33.3,0,NA,NA,WNW,24,WNW,WSW,4,9,42,19,1015.7,1014.5,NA,NA,24.8,32.8,No,No
02/03/2016,Adelaide,18.1,34.8,0,NA,NA,S,28,NA,SW,0,9,36,24,1016.5,1015.5,NA,NA,24.9,32.8,No,No
03/03/2016,Adelaide,17.6,33.6,0,NA,NA,W,26,SW,WSW,7,15,53,33,1020,1016.6,NA,NA,21.8,32.2,No,No
04/03/2016,Adelaide,17.7,33.2,0,NA,NA,WSW,20,E,SW,2,11,50,34,1015.7,1014.1,NA,NA,22.9,31.1,No,No
05/03/2016,Adelaide,18.9,38.7,0,NA,NA,SE,22,WSW,SW,2,7,52,26,1017.3,1014.7,NA,NA,23.1,36.6,No,No
06/03/2016,Adelaide,22.8,38,0.2,NA,NA,NNW,41,WNW,SSW,6,2,65,32,1015.6,1012.7,NA,NA,25.9,34.4,No,Yes
07/03/2016,Adelaide,21.8,30.7,21.6,NA,NA,SE,33,WNW,WSW,4,17,63,55,1016.3,1016.8,NA,NA,25.4,27.6,Yes,No
08/03/2016,Adelaide,22.1,37.1,0,NA,NA,E,33,SW,WNW,4,11,53,27,1014.2,1012.1,NA,NA,27.1,35.8,No,No
09/03/2016,Adelaide,22.4,30.3,0,NA,NA,NNW,24,N,NNE,2,9,75,47,1015.8,1015.3,NA,NA,24.1,29.3,No,Yes
10/03/2016,Adelaide,21.1,29,20,NA,NA,SW,22,NA,WSW,0,9,93,65,1018.4,1015.9,NA,NA,21.9,27.5,Yes,Yes
11/03/2016,Adelaide,20.3,31.4,2.4,NA,NA,WSW,28,NA,SW,0,13,76,51,1016.8,1015.2,NA,NA,23.9,29.9,Yes,No
12/03/2016,Adelaide,20.1,30.8,0,NA,NA,SSE,20,SW,ESE,6,7,75,49,1019.9,1018.2,NA,NA,22.3,29.3,No,No
13/03/2016,Adelaide,17.6,32.2,0,NA,NA,W,26,NA,WSW,0,15,69,38,1018.9,1016.7,NA,NA,21.9,31.7,No,No
14/03/2016,Adelaide,18.4,26.7,0,NA,NA,SE,26,SE,SE,11,11,62,47,1019.8,1017.8,NA,NA,20.3,25.5,No,No
15/03/2016,Adelaide,15.5,30.2,0,NA,NA,E,24,SSE,SSW,4,6,57,35,1018.7,1015.7,NA,NA,18.6,28.3,No,No
16/03/2016,Adelaide,16.9,33.3,0,NA,NA,SSW,22,NA,WSW,0,13,53,27,1015,1011.4,NA,NA,23.8,32.7,No,No
17/03/2016,Adelaide,23.2,35.4,0,NA,NA,W,35,NE,NW,9,11,44,30,1008,1003.6,NA,NA,28.4,34.8,No,Yes
18/03/2016,Adelaide,15.9,21,8,NA,NA,SW,57,SW,SSW,20,20,49,37,1010.8,1012.7,NA,NA,17.1,19.4,Yes,No
19/03/2016,Adelaide,12.3,21.7,0.4,NA,NA,SW,31,NA,SW,0,15,63,55,1019.3,1018.6,NA,NA,15.9,19.7,No,No
20/03/2016,Adelaide,12,23.6,0,NA,NA,SW,28,NNE,SW,6,15,55,41,1021.3,1019,NA,NA,16.4,22.3,No,No
21/03/2016,Adelaide,11.9,24.5,0,NA,NA,WSW,28,NA,SW,0,13,56,39,1020.7,1017.6,NA,NA,17.1,23.4,No,No
22/03/2016,Adelaide,11.7,30.3,0,NA,NA,N,28,NA,WSW,0,15,53,19,1016.7,1014.9,NA,NA,19,29.2,No,No
23/03/2016,Adelaide,17.7,25.3,0,NA,NA,SW,33,SSW,SW,7,15,54,62,1017.3,1018.8,NA,NA,21.1,22.1,No,No
24/03/2016,Adelaide,18.4,27.7,0,NA,NA,WNW,17,E,SW,6,9,66,45,1020.6,1017.9,NA,NA,19.6,26.5,No,Yes
25/03/2016,Adelaide,13.6,23.4,1.2,NA,NA,W,37,SE,WSW,9,19,61,45,1023.9,1021.3,NA,NA,16.7,22.2,Yes,No
26/03/2016,Adelaide,12.5,21.4,0,NA,NA,WSW,22,SSE,SW,6,11,53,53,1023.6,1022.3,NA,NA,17.1,20.8,No,No
27/03/2016,Adelaide,15.5,21.7,0,NA,NA,ESE,33,E,SE,6,7,68,43,1023.1,1020.5,NA,NA,16.4,20.5,No,No
28/03/2016,Adelaide,14.7,22.7,0,NA,NA,SE,30,E,W,13,2,50,36,1019.9,1017.9,NA,NA,15.4,22,No,No
29/03/2016,Adelaide,14.3,21.7,0,NA,NA,SSE,33,SW,S,6,15,56,34,1022.7,1020.7,NA,NA,15.4,21.2,No,No
30/03/2016,Adelaide,9.2,20.3,0,NA,NA,SW,24,N,WSW,7,7,67,49,1024.5,1023.2,NA,NA,14.1,19.4,No,No
31/03/2016,Adelaide,9.9,23.9,0,NA,NA,WNW,22,NNE,NW,4,11,75,36,1022.3,1019.3,NA,NA,14,23.7,No,No
01/04/2016,Adelaide,13.9,28.7,0,NA,NA,NW,33,NNE,NW,9,13,43,25,1015.1,1012.1,NA,NA,19,28.3,No,No
02/04/2016,Adelaide,15.9,23.8,0,NA,NA,WSW,33,S,WSW,9,19,69,47,1020.4,1021.8,NA,NA,18.7,22.3,No,No
03/04/2016,Adelaide,11.6,23.3,0,NA,NA,E,26,E,WSW,11,13,41,41,1027.9,1024.2,NA,NA,17.4,20.6,No,No
04/04/2016,Adelaide,10.5,27.6,0,NA,NA,N,24,NNW,W,2,9,45,25,1021.4,1016,NA,NA,18.6,27.6,No,No
05/04/2016,Adelaide,14.5,28.2,0,NA,NA,WSW,33,NNE,SW,9,15,30,55,1013.2,1012.1,NA,NA,22.5,22.7,No,Yes
06/04/2016,Adelaide,13.5,20.1,4.6,NA,NA,SW,39,SSW,SW,6,15,82,51,1020.6,1021.7,NA,NA,14.6,18.3,Yes,No
07/04/2016,Adelaide,8.8,19.9,0.2,NA,NA,WSW,22,NA,SW,0,13,71,49,1027.2,1023.6,NA,NA,13.9,18.2,No,No
08/04/2016,Adelaide,8.7,20.5,0,NA,NA,SSW,24,NA,SW,0,11,66,54,1026.1,1023.9,NA,NA,13.4,18.9,No,No
09/04/2016,Adelaide,10.4,22.4,0,NA,NA,SW,20,NA,SW,0,9,76,50,1024.8,1022.4,NA,NA,15.9,21.5,No,No
10/04/2016,Adelaide,13,22.6,0,NA,NA,SW,28,ENE,SW,2,17,84,58,1024.7,1023.2,NA,NA,16.6,21.2,No,No
11/04/2016,Adelaide,15,22.6,0.4,NA,NA,WSW,35,SSW,WSW,9,19,77,58,1026.4,1024.3,NA,NA,18.1,22,No,No
12/04/2016,Adelaide,11,24,0,NA,NA,WSW,35,S,SW,7,20,65,53,1028.3,1024.7,NA,NA,17.2,21.7,No,No
13/04/2016,Adelaide,10.4,24.1,0,NA,NA,WSW,24,ENE,WSW,6,13,59,48,1027.8,1024.2,NA,NA,17.9,22.7,No,No
14/04/2016,Adelaide,11.6,27,0,NA,NA,WNW,20,NA,NW,0,9,59,27,1025.3,1022.7,NA,NA,17.7,26,No,No
15/04/2016,Adelaide,11.9,29.1,0,NA,NA,WSW,26,NE,WSW,7,11,36,25,1022.1,1019.3,NA,NA,22.1,27.6,No,No
16/04/2016,Adelaide,11.9,21.4,0,NA,NA,ESE,30,SSE,SSE,9,13,66,57,1023.5,1022.6,NA,NA,19.2,20.5,No,No
17/04/2016,Adelaide,11.9,21.6,0,NA,NA,SSE,26,ESE,E,9,7,49,30,1025.7,1020.6,NA,NA,15.2,21.2,No,No
18/04/2016,Adelaide,7.8,25.6,0,NA,NA,W,24,NE,WNW,11,9,34,32,1018.7,1015.3,NA,NA,19.2,24.1,No,No
19/04/2016,Adelaide,12,30.1,0,NA,NA,N,24,N,SW,6,9,41,25,1016.9,1014.3,NA,NA,21.5,28.8,No,No
20/04/2016,Adelaide,18.2,29.7,0,NA,NA,ENE,30,NNE,SW,9,11,27,41,1015.5,1015.7,NA,NA,25.6,25.9,No,No
21/04/2016,Adelaide,16,23.5,0.2,NA,NA,WSW,30,SSW,SW,13,9,72,58,1022.5,1021.9,NA,NA,19.1,22.9,No,No
22/04/2016,Adelaide,12.7,20.2,0.2,NA,NA,SSE,30,S,SSE,9,11,70,42,1030.4,1028.3,NA,NA,15.6,18.9,No,No
23/04/2016,Adelaide,9.1,20.3,0,NA,NA,ENE,26,NA,ESE,0,9,49,35,1032,1028.3,NA,NA,15,20,No,No
24/04/2016,Adelaide,10.3,25.3,0,NA,NA,E,26,N,NE,9,9,52,21,1029.3,1025.4,NA,NA,17.7,24.7,No,No
25/04/2016,Adelaide,9.1,28.1,0,NA,NA,N,26,NNE,SW,9,6,31,21,1026.7,1023.6,NA,NA,21.7,27.3,No,No
26/04/2016,Adelaide,12.8,30.1,0,NA,NA,WNW,33,NNE,N,7,15,28,15,1023.1,1017.8,NA,NA,24.2,29.4,No,No
27/04/2016,Adelaide,19.9,27.6,0,NA,NA,N,44,NNE,NNW,15,15,24,24,1014.7,1012.5,NA,NA,24.6,26.8,No,No
28/04/2016,Adelaide,16.4,26.9,0,NA,NA,NNE,28,NE,N,4,7,84,40,1018,1012.4,NA,NA,17.3,26.2,No,Yes
29/04/2016,Adelaide,16.5,24.2,4,NA,NA,N,33,NNE,NW,6,9,82,56,1013,1011.1,NA,NA,17.8,23.4,Yes,No
30/04/2016,Adelaide,12.4,26.3,0,NA,NA,WNW,46,NNE,NW,9,19,53,18,1013,1007.5,NA,NA,19.4,25.8,No,Yes
01/05/2016,Adelaide,12.9,18.3,1.6,NA,NA,WNW,50,WSW,SSW,11,9,69,36,1016.9,1017.1,NA,NA,14.3,17.7,Yes,No
02/05/2016,Adelaide,12.4,19.8,0,NA,NA,WNW,43,N,WNW,13,19,63,57,1014.8,1011.5,NA,NA,14.3,19.2,No,No
03/05/2016,Adelaide,14.3,19.6,0.8,NA,NA,WNW,54,NW,W,15,20,87,86,1007.7,1008,NA,NA,16.2,17.2,No,Yes
04/05/2016,Adelaide,11.1,18.5,5.2,NA,NA,SW,28,NNE,NW,7,11,82,67,1017.4,1015.7,NA,NA,14.1,17.6,Yes,No
05/05/2016,Adelaide,12.9,24.5,0,NA,NA,NW,39,NNE,NW,11,13,57,38,1016.2,1012.2,NA,NA,17.7,24.2,No,No
06/05/2016,Adelaide,12.1,25,0,NA,NA,N,20,NE,WNW,7,7,65,52,1016,1013.1,NA,NA,17.6,23,No,No
07/05/2016,Adelaide,12,24.3,0,NA,NA,NNE,48,NA,N,0,11,70,52,1013.4,1011,NA,NA,16.5,20.5,No,No
08/05/2016,Adelaide,16.4,19.7,0.4,NA,NA,NNE,39,NE,NNW,11,11,78,92,1002,998.6,NA,NA,17.9,18,No,No
09/05/2016,Adelaide,13.1,18.1,0.8,NA,NA,WNW,65,N,NW,22,28,75,75,993.2,992.7,NA,NA,14.6,18,No,Yes
10/05/2016,Adelaide,14.1,18.3,16,NA,NA,WSW,48,SW,WSW,17,13,68,50,1016.2,1019.2,NA,NA,15.2,17.6,Yes,No
11/05/2016,Adelaide,13.3,19,0.6,NA,NA,W,43,W,WNW,19,11,69,76,1021.2,1019.6,NA,NA,15.8,16.6,No,Yes
12/05/2016,Adelaide,15.3,18.7,4.6,NA,NA,WNW,33,WNW,WNW,9,15,93,75,1021.3,1020.4,NA,NA,16.7,17.9,Yes,No
13/05/2016,Adelaide,10.6,21.4,0.4,NA,NA,NNW,24,NNE,NNW,9,11,84,43,1024,1020.9,NA,NA,14.5,21,No,No
14/05/2016,Adelaide,11.1,23.1,0,NA,NA,NNW,31,NNE,NNW,11,15,55,32,1021.1,1017.3,NA,NA,16.7,22.3,No,No
15/05/2016,Adelaide,13.2,21,0,NA,NA,WSW,20,SE,SW,2,9,82,59,1019.8,1018.2,NA,NA,16.8,20.4,No,No
16/05/2016,Adelaide,10.1,22.4,0.6,NA,NA,N,33,NNE,NW,11,17,83,47,1017.2,1013.8,NA,NA,14.3,21.8,No,No
17/05/2016,Adelaide,14.2,19.8,0.2,NA,NA,W,28,WSW,NNW,13,6,54,48,1020.9,1019.2,NA,NA,16.9,18.8,No,No
18/05/2016,Adelaide,9.1,20.1,0,NA,NA,WSW,28,NE,W,9,11,70,47,1021,1018.8,NA,NA,13.6,19.7,No,No
19/05/2016,Adelaide,13,18.5,0,NA,NA,WSW,31,NNW,WNW,7,15,79,63,1021,1019.3,NA,NA,15.1,17.9,No,No
20/05/2016,Adelaide,14,18.9,0.2,NA,NA,NW,17,NA,NNE,0,2,87,64,1024,1021.6,NA,NA,15.7,18.5,No,No
21/05/2016,Adelaide,13.9,24.3,0,NA,NA,N,33,NNE,NW,9,11,50,34,1020.8,1015.6,NA,NA,17.7,23.4,No,No
22/05/2016,Adelaide,17.7,23.2,0,NA,NA,WNW,57,NNE,N,13,13,36,69,1009.3,1010.2,NA,NA,20.5,17.1,No,Yes
23/05/2016,Adelaide,10.8,19,7.2,NA,NA,W,35,W,NW,13,11,63,59,1023.2,1022.7,NA,NA,15.9,18.1,Yes,No
24/05/2016,Adelaide,10.6,21,0.4,NA,NA,N,28,NNE,N,6,11,82,37,1023.7,1017.7,NA,NA,14.5,20.8,No,Yes
25/05/2016,Adelaide,11.2,14.5,3.4,NA,NA,N,30,NE,NNE,7,6,85,92,1013,1007.7,NA,NA,11.7,14.2,Yes,Yes
26/05/2016,Adelaide,11.4,17,24.2,NA,NA,SW,28,NA,WSW,0,13,89,54,1009.7,1009.8,NA,NA,13.1,16.4,Yes,Yes
27/05/2016,Adelaide,10.2,16.3,2.8,NA,NA,SW,48,WNW,W,13,19,82,71,1008.9,1006.8,NA,NA,13.8,12.9,Yes,Yes
28/05/2016,Adelaide,9.1,17,17,NA,NA,W,26,SSW,SSW,9,7,63,54,1016.3,1016.6,NA,NA,12.8,15.7,Yes,No
29/05/2016,Adelaide,8.9,16.3,0,NA,NA,NNE,26,NE,NE,9,7,52,55,1019.6,1017.7,NA,NA,12.9,15.5,No,Yes
30/05/2016,Adelaide,11.8,17.8,1.2,NA,NA,N,33,NE,NNE,7,11,74,57,1019.7,1018.5,NA,NA,13.3,17.3,Yes,No
31/05/2016,Adelaide,13.3,18.2,0.4,NA,NA,NNE,26,NE,NNE,9,4,55,66,1023.8,1022,NA,NA,15.9,16.8,No,No
01/06/2016,Adelaide,9.5,20,0.2,NA,NA,NNE,20,NE,N,6,7,70,49,1025.7,1023,NA,NA,14.8,19.3,No,No
02/06/2016,Adelaide,9.6,19,0.2,NA,NA,NNE,20,NE,NA,4,0,67,93,1024.4,1022.4,NA,NA,14.3,12.7,No,Yes
03/06/2016,Adelaide,6.7,17.9,18.4,NA,NA,E,28,NA,WNW,0,7,83,59,1023.2,1020,NA,NA,12.4,17.3,Yes,No
04/06/2016,Adelaide,5.7,16.7,0,NA,NA,WSW,24,NA,WSW,0,13,82,65,1018.8,1013.8,NA,NA,10.3,15.7,No,No
05/06/2016,Adelaide,9.7,15.8,0.2,NA,NA,W,44,N,WSW,11,20,85,66,1007.7,1005.5,NA,NA,11.6,15.1,No,Yes
06/06/2016,Adelaide,10.8,15.9,11.4,NA,NA,W,50,W,SW,13,20,93,66,1006.8,1007.2,NA,NA,12.6,15.3,Yes,Yes
07/06/2016,Adelaide,12,17,1.6,NA,NA,SW,30,WSW,WSW,13,13,71,63,1011.8,1009.9,NA,NA,14.3,15.4,Yes,Yes
08/06/2016,Adelaide,11.6,18,3.8,NA,NA,N,50,NE,NNW,13,17,93,65,1002.4,998.5,NA,NA,12.3,17.8,Yes,Yes
09/06/2016,Adelaide,11.6,15.7,5.2,NA,NA,SSW,50,SW,SW,15,19,88,65,1005.6,1013.9,NA,NA,14.4,14.7,Yes,Yes
10/06/2016,Adelaide,12.3,16.2,2.4,NA,NA,NW,39,WNW,WNW,9,17,74,70,1021.7,1021.7,NA,NA,13.7,15.5,Yes,Yes
11/06/2016,Adelaide,7.6,16.1,1.8,NA,NA,SW,35,NA,S,0,9,77,57,1030.6,1031.2,NA,NA,12.3,15.4,Yes,No
12/06/2016,Adelaide,5.8,15.4,0,NA,NA,ESE,20,NA,NNE,0,9,75,42,1038.3,1035.2,NA,NA,10.5,14.7,No,No
13/06/2016,Adelaide,3.6,14.7,0,NA,NA,NNE,30,NE,NNE,9,9,58,40,1034.2,1030.6,NA,NA,8.6,13.7,No,No
14/06/2016,Adelaide,5.3,20.8,0,NA,NA,NNE,19,NA,SW,0,9,71,47,1033.4,1030.9,NA,NA,12.7,20.1,No,No
15/06/2016,Adelaide,9,20.3,0,NA,NA,NNE,30,NNE,N,4,13,56,41,1029.9,1024.5,NA,NA,13.6,20,No,Yes
16/06/2016,Adelaide,13.4,16,2.4,NA,NA,NE,33,NNE,N,9,9,77,82,1015.4,1010.1,NA,NA,15.3,15.1,Yes,Yes
17/06/2016,Adelaide,13.6,17.1,4,NA,NA,S,20,NA,SSE,0,7,96,71,1013.3,1012.9,NA,NA,14.6,16.4,Yes,No
18/06/2016,Adelaide,11,15.4,0,NA,NA,E,28,SSE,E,7,11,58,53,1019.7,1018.4,NA,NA,12.9,14.8,No,No
19/06/2016,Adelaide,7,15.1,0,NA,NA,S,20,NA,SSE,0,7,78,56,1019.1,1015.1,NA,NA,11.4,14.3,No,No
20/06/2016,Adelaide,6.2,15,0.6,NA,NA,WNW,26,NNW,W,4,11,92,86,1013.1,1009.8,NA,NA,10.5,12.7,No,Yes
21/06/2016,Adelaide,9.7,14.2,3.8,NA,NA,WNW,39,N,NW,11,9,87,94,1003.2,1001.4,NA,NA,11.1,13.5,Yes,Yes
22/06/2016,Adelaide,10.2,16.5,11.8,NA,NA,WNW,39,W,WNW,9,17,67,63,1010.3,1010,NA,NA,13.5,15.5,Yes,Yes
23/06/2016,Adelaide,10.8,12.6,2.6,NA,NA,NNW,48,N,WSW,17,17,76,95,1005.1,1002.6,NA,NA,11.6,10.1,Yes,Yes
24/06/2016,Adelaide,7.5,12.8,20,NA,NA,WSW,63,SW,SW,22,19,61,58,1015,1018.2,NA,NA,10.1,12.6,Yes,No
25/06/2016,Adelaide,4.2,13.6,0.6,NA,NA,N,22,ENE,N,2,9,84,60,1025.5,1022.4,NA,NA,8.8,12.5,No,No
26/06/2016,Adelaide,8.8,14.3,0,NA,NA,W,30,N,NW,9,17,64,63,1019.1,1016,NA,NA,10.5,12.6,No,Yes
27/06/2016,Adelaide,8.5,15.4,2.6,NA,NA,SW,24,NE,SW,2,9,94,54,1021.2,1021.4,NA,NA,10.4,14.9,Yes,No
28/06/2016,Adelaide,8.9,16.2,0,NA,NA,WNW,28,N,NW,9,11,76,56,1027.5,1026.2,NA,NA,10.5,15.6,No,No
29/06/2016,Adelaide,6.2,13.2,0,NA,NA,NNW,50,N,N,11,22,62,54,1025.1,1019.2,NA,NA,11.2,13,No,Yes
30/06/2016,Adelaide,9.9,14.4,1.6,NA,NA,W,50,NW,WSW,17,24,87,53,1012.9,1014.9,NA,NA,12.1,13.2,Yes,Yes
01/07/2016,Adelaide,6.1,14.2,2.6,NA,NA,WNW,24,NNE,W,6,7,90,69,1026.1,1025.8,NA,NA,9.1,14.2,Yes,Yes
02/07/2016,Adelaide,9.1,15.7,1.4,NA,NA,W,30,N,NW,6,11,94,63,1030.2,1028.6,NA,NA,11.8,15.5,Yes,No
03/07/2016,Adelaide,10.2,15.8,0,NA,NA,NNW,28,N,NNW,11,11,75,55,1027.1,1022.1,NA,NA,11,15.3,No,No
04/07/2016,Adelaide,9.6,11.5,0.2,NA,NA,W,43,N,SW,9,19,86,90,1015,1010,NA,NA,10,10.1,No,Yes
05/07/2016,Adelaide,6.2,14,37.6,NA,NA,SSW,57,SW,SW,7,17,95,85,1016.8,1018.8,NA,NA,10.2,12.1,Yes,Yes
06/07/2016,Adelaide,6.2,14.5,2.4,NA,NA,SW,24,NA,S,0,7,97,75,1024.7,1023.4,NA,NA,9,13.7,Yes,Yes
07/07/2016,Adelaide,5.4,14.7,1.6,NA,NA,W,22,NA,WNW,0,9,93,65,1024.8,1021.6,NA,NA,7.7,13.4,Yes,No
08/07/2016,Adelaide,3.1,14.4,0,NA,NA,WNW,17,NA,W,0,6,81,66,1023.6,1022.5,NA,NA,7.6,13.3,No,No
09/07/2016,Adelaide,4.7,14.4,0,NA,NA,NNE,37,NE,NE,7,11,65,55,1023.8,1018.1,NA,NA,10.7,13.7,No,Yes
10/07/2016,Adelaide,10.7,15.9,6.6,NA,NA,NNE,46,NNE,N,17,20,64,67,1008.6,1004.6,NA,NA,13.5,15,Yes,Yes
11/07/2016,Adelaide,10.4,15.8,1.4,NA,NA,NNW,44,NNW,NW,19,20,64,66,1005.5,1003.8,NA,NA,11.7,15.1,Yes,Yes
12/07/2016,Adelaide,8,11,6,NA,NA,SW,70,W,W,22,30,62,60,1006.7,1011,NA,NA,9.8,9.4,Yes,Yes
13/07/2016,Adelaide,6.4,13.8,7,NA,NA,W,48,SW,WSW,15,17,61,54,1026.9,1028.9,NA,NA,11,13.2,Yes,No
14/07/2016,Adelaide,6,13.7,0.6,NA,NA,NNW,26,NNE,W,6,15,88,58,1034.5,1032.3,NA,NA,8.3,13.3,No,No
15/07/2016,Adelaide,7.3,14.3,0.2,NA,NA,WNW,22,NNE,WNW,6,6,58,46,1034.7,1032,NA,NA,10.2,13.8,No,No
16/07/2016,Adelaide,2,16.1,0,NA,NA,N,20,NA,NNW,0,6,73,40,1032.2,1028.4,NA,NA,7.4,16,No,No
